u030_rct@eureka,10286
2015/09/10/18/11/34,40.728311,-73.810637,0.0
2015/09/10/18/26/34,40.728317,-73.810653,0.0
2015/09/10/18/42/34,40.728388,-73.810889,0.0
2015/09/10/18/58/35,40.728308,-73.810652,0.0
2015/09/10/19/14/38,40.728313,-73.810666,0.0
2015/09/10/19/31/35,40.728313,-73.810646,0.0
2015/09/10/19/46/31,40.728274,-73.810517,0.0
2015/09/10/20/01/38,40.728306,-73.810656,0.0
2015/09/10/20/18/55,40.728308,-73.81066,0.0
2015/09/10/20/34/57,40.728257,-73.81062,0.0
2015/09/10/20/52/32,40.728388,-73.810013,0.0
2015/09/10/21/08/35,40.728357,-73.810658,0.0
2015/09/10/21/24/31,40.728302,-73.810639,0.0
2015/09/10/21/39/56,40.728319,-73.81068,0.0
2015/09/10/21/54/38,40.728366,-73.810654,0.0
2015/09/10/22/09/37,40.728406,-73.810402,0.0
2015/09/11/23/09/11,40.728322,-73.810675,0.0
2015/09/11/23/25/44,40.728305,-73.810647,0.0
2015/09/11/23/40/43,40.728358,-73.810474,0.0
2015/09/11/23/56/47,40.728578,-73.810344,1.28
2015/09/12/00/12/35,40.728306,-73.810649,0.0
2015/09/12/00/31/39,40.728318,-73.810662,0.0
2015/09/12/00/47/01,40.728302,-73.810613,0.0
2015/09/12/01/02/20,40.728313,-73.810647,0.0
2015/09/12/01/17/14,40.728307,-73.810641,0.0
2015/09/12/01/33/14,40.728311,-73.810655,0.0
2015/09/12/01/48/14,40.72831,-73.810651,0.0
2015/09/12/02/04/10,40.728314,-73.810652,0.0
2015/09/12/02/19/14,40.728305,-73.810639,0.0
2015/09/12/02/35/45,40.728309,-73.810673,0.0
2015/09/12/02/51/47,40.728308,-73.810636,0.0
2015/09/12/03/08/50,40.728317,-73.810643,0.0
2015/09/12/03/23/58,40.728207,-73.811069,0.0
2015/09/12/03/39/14,40.728106,-73.810514,0.0
2015/09/12/03/54/48,40.728302,-73.810632,0.0
2015/09/12/04/09/51,40.728328,-73.810199,0.0
2015/09/12/04/26/15,40.728317,-73.810653,0.0
2015/09/12/04/41/46,40.728322,-73.81027,0.0
2015/09/12/04/57/12,40.728525,-73.810086,0.0
2015/09/12/05/11/47,40.728881,-73.809978,0.0
2015/09/12/05/26/57,40.728447,-73.811082,0.0
2015/09/12/05/41/57,40.728312,-73.810648,0.0
2015/09/12/05/57/17,40.728316,-73.810485,0.0
2015/09/12/06/11/47,40.728359,-73.811149,0.0
2015/09/12/06/27/18,40.728157,-73.810442,0.0
2015/09/12/06/41/47,40.728233,-73.810513,0.0
2015/09/12/06/56/47,40.72831,-73.810669,0.0
2015/09/12/07/11/47,40.728457,-73.810507,0.0
2015/09/12/07/27/17,40.728176,-73.810547,0.0
2015/09/12/07/44/15,40.728314,-73.810656,0.0
2015/09/12/08/01/25,40.728312,-73.810648,0.0
2015/09/12/08/15/59,40.728252,-73.810328,0.0
2015/09/12/08/31/09,40.728207,-73.810935,0.83
2015/09/12/08/46/54,40.728319,-73.810168,1.43
2015/09/12/09/02/12,40.728324,-73.810413,0.0
2015/09/12/09/16/47,40.728327,-73.810634,0.0
2015/09/12/09/32/12,40.728258,-73.810855,0.0
2015/09/12/09/46/46,40.72829,-73.810892,0.0
2015/09/12/10/01/49,40.728313,-73.810663,0.0
2015/09/12/10/16/47,40.728428,-73.810639,0.0
2015/09/12/10/31/47,40.7285,-73.81076,0.0
2015/09/12/10/47/13,40.728351,-73.810468,0.0
2015/09/12/11/01/47,40.72838,-73.810443,0.0
2015/09/12/11/17/13,40.728311,-73.810665,0.0
2015/09/12/11/31/43,40.728316,-73.810665,0.0
2015/09/12/11/46/57,40.728317,-73.810669,0.0
2015/09/12/12/01/42,40.728318,-73.810671,0.0
2015/09/12/12/16/43,40.728322,-73.81067,0.0
2015/09/12/12/31/52,40.728322,-73.81067,0.0
2015/09/12/12/46/47,40.737091,-73.812035,8.03
2015/09/12/13/03/20,40.735843,-73.818479,0.0
2015/09/12/13/19/22,40.735851,-73.818466,0.0
2015/09/12/13/34/22,40.735842,-73.818469,0.0
2015/09/12/13/50/30,40.735836,-73.81847,0.0
2015/09/12/14/05/30,40.735841,-73.818475,0.0
